run_id,assay,well,sample,sample_type,sample_key,run_date,source_peak_data_json,source_peak_metadata_json,method_id,method_variant,n_total_droplets,n_accepted_droplets,n_nn,n_wt_only,n_mut_only,n_double_positive,n_rain,n_unclassified,n_mut_expected,n_wt_expected,classification_status,classification_message,method_parameters_json
2021-05-10_SNV_P102L,P102L,D06,03-112-fc,biological_sample,03_112_fc,2021-05-10,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_P102L/PeakData/D06.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_P102L/PeakMetaData/D06.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,15313,15292,328,14936,0,28,21,0,28,14964,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-10_SNV_P102L,P102L,D09,03-132-mdb,biological_sample,03_132_mdb,2021-05-10,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_P102L/PeakData/D09.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_P102L/PeakMetaData/D09.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,16813,16780,311,16443,0,26,33,0,26,16469,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-10_SNV_P102L,P102L,E03,09-100-ce,biological_sample,09_100_ce,2021-05-10,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_P102L/PeakData/E03.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_P102L/PeakMetaData/E03.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,15893,15870,2615,13243,0,12,23,0,12,13255,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-10_SNV_P102L,P102L,E06,03-112-hip,biological_sample,03_112_hip,2021-05-10,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_P102L/PeakData/E06.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_P102L/PeakMetaData/E06.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,12349,12326,271,12035,0,20,23,0,20,12055,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-10_SNV_P102L,P102L,E09,03-132-th,biological_sample,03_132_th,2021-05-10,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_P102L/PeakData/E09.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_P102L/PeakMetaData/E09.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,16520,16495,153,16314,1,27,25,0,28,16341,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-10_SNV_P102L,P102L,F03,09-100-fc,biological_sample,09_100_fc,2021-05-10,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_P102L/PeakData/F03.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_P102L/PeakMetaData/F03.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,16569,16549,277,16256,0,16,20,0,16,16272,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-10_SNV_P102L,P102L,F06,03-112-mdb,biological_sample,03_112_mdb,2021-05-10,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_P102L/PeakData/F06.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_P102L/PeakMetaData/F06.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,14923,14904,81,14791,0,32,19,0,32,14823,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-10_SNV_P102L,P102L,F09,04-045-cau,biological_sample,04_045_cau,2021-05-10,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_P102L/PeakData/F09.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_P102L/PeakMetaData/F09.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,16702,16665,61,16574,0,30,37,0,30,16604,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-10_SNV_P102L,P102L,G03,09-100-hip,biological_sample,09_100_hip,2021-05-10,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_P102L/PeakData/G03.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_P102L/PeakMetaData/G03.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,15396,15381,321,15031,0,29,15,0,29,15060,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-10_SNV_P102L,P102L,G06,03-112-th,biological_sample,03_112_th,2021-05-10,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_P102L/PeakData/G06.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_P102L/PeakMetaData/G06.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,15629,15610,136,15450,0,24,19,0,24,15474,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-10_SNV_P102L,P102L,G09,04-045-ce,biological_sample,04_045_ce,2021-05-10,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_P102L/PeakData/G09.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_P102L/PeakMetaData/G09.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,16278,16252,48,16191,0,13,26,0,13,16204,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-10_SNV_P102L,P102L,H03,09-100-mdb,biological_sample,09_100_mdb,2021-05-10,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_P102L/PeakData/H03.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_P102L/PeakMetaData/H03.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,16886,16863,378,16455,0,30,23,0,30,16485,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-10_SNV_P102L,P102L,H06,03-132-cau,biological_sample,03_132_cau,2021-05-10,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_P102L/PeakData/H06.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_P102L/PeakMetaData/H06.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,12784,12743,1719,11010,1,13,41,0,14,11023,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-10_SNV_P102L,P102L,H09,04-045-fc,biological_sample,04_045_fc,2021-05-10,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_P102L/PeakData/H09.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_P102L/PeakMetaData/H09.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,18259,18216,77,18115,0,24,43,0,24,18139,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_P102L,P102L,A03,NTC,NTC,ntc,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakData/A03.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakMetaData/A03.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,17375,17375,17375,0,0,0,0,0,0,0,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_P102L,P102L,A06,04-045-hip,biological_sample,04_045_hip,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakData/A06.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakMetaData/A06.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,17556,17524,43,17460,0,21,32,0,21,17481,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_P102L,P102L,A09,20-357-th,biological_sample,20_357_th,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakData/A09.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakMetaData/A09.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,16248,16176,307,15855,0,14,72,0,14,15869,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_P102L,P102L,A12,929474-sn,biological_sample,929474_sn,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakData/A12.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakMetaData/A12.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,16877,16859,991,15852,0,16,18,0,16,15868,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_P102L,P102L,B03,WT,WT_control,wt,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakData/B03.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakMetaData/B03.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,14707,14685,6502,8175,0,8,22,0,8,8183,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_P102L,P102L,B06,04-045-mdb,biological_sample,04_045_mdb,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakData/B06.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakMetaData/B06.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,17007,16965,37,16907,0,21,42,0,21,16928,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_P102L,P102L,B09,20-169-cau,biological_sample,20_169_cau,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakData/B09.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakMetaData/B09.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,16225,16171,401,15742,0,28,54,0,28,15770,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_P102L,P102L,C03,P102L,positive_control,p102l,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakData/C03.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakMetaData/C03.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,16823,16804,2594,3951,3872,6387,19,0,10259,10338,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_P102L,P102L,C06,04-045-th,biological_sample,04_045_th,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakData/C06.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakMetaData/C06.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,17339,17309,107,17186,0,16,30,0,16,17202,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_P102L,P102L,C09,20-169-ce,biological_sample,20_169_ce,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakData/C09.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakMetaData/C09.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,16406,16342,238,16085,0,19,64,0,19,16104,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_P102L,P102L,C12,13-21-th,biological_sample,13_21_th,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakData/C12.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakMetaData/C12.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,18322,18294,1832,16447,0,15,28,0,15,16462,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_P102L,P102L,D03,19-082-ce,biological_sample,19_082_ce,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakData/D03.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakMetaData/D03.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,16025,15986,25,15949,0,12,39,0,12,15961,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_P102L,P102L,D06,20-357-cau,biological_sample,20_357_cau,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakData/D06.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakMetaData/D06.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,17636,17617,3322,14283,0,12,19,0,12,14295,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_P102L,P102L,D09,20-169-fc,biological_sample,20_169_fc,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakData/D09.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakMetaData/D09.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,15753,15729,288,15416,0,25,24,0,25,15441,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_P102L,P102L,D12,18-6-th,biological_sample,18_6_th,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakData/D12.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakMetaData/D12.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,18089,18058,5240,12799,0,19,31,0,19,12818,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_P102L,P102L,E03,19-082-fc,biological_sample,19_082_fc,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakData/E03.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakMetaData/E03.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,16671,16650,357,16277,0,16,21,0,16,16293,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_P102L,P102L,E06,20-357-ce,biological_sample,20_357_ce,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakData/E06.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakMetaData/E06.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,16733,16712,800,15899,0,13,21,0,13,15912,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_P102L,P102L,E09,20-169-hip,biological_sample,20_169_hip,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakData/E09.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakMetaData/E09.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,16199,16154,206,15927,0,21,45,0,21,15948,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_P102L,P102L,E12,238501-sn,biological_sample,238501_sn,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakData/E12.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakMetaData/E12.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,17671,17630,680,16929,0,21,41,0,21,16950,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_P102L,P102L,F03,19-082-hip,biological_sample,19_082_hip,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakData/F03.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakMetaData/F03.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,17186,17162,2375,14769,0,18,24,0,18,14787,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_P102L,P102L,F06,20-357-fc,biological_sample,20_357_fc,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakData/F06.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakMetaData/F06.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,16885,16857,70,16767,0,20,28,0,20,16787,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_P102L,P102L,F09,20-169-mdb,biological_sample,20_169_mdb,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakData/F09.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakMetaData/F09.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,16473,16423,301,16095,0,27,50,0,27,16122,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_P102L,P102L,G03,19-082-mdb,biological_sample,19_082_mdb,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakData/G03.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakMetaData/G03.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,16756,16735,174,16543,0,18,21,0,18,16561,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_P102L,P102L,G06,20-357-hip,biological_sample,20_357_hip,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakData/G06.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakMetaData/G06.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,16517,16492,306,16168,0,18,25,0,18,16186,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_P102L,P102L,G09,20-169-th,biological_sample,20_169_th,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakData/G09.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakMetaData/G09.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,16320,16290,1458,14816,0,16,30,0,16,14832,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_P102L,P102L,H03,19-082-th,biological_sample,19_082_th,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakData/H03.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakMetaData/H03.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,15473,15441,103,15319,1,18,32,0,19,15337,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_P102L,P102L,H06,20-357-mdb,biological_sample,20_357_mdb,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakData/H06.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakMetaData/H06.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,16393,16360,17,16322,0,21,33,0,21,16343,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_P102L,P102L,H09,19-082-cau,biological_sample,19_082_cau,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakData/H09.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_P102L/PeakMetaData/H09.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,16927,16861,268,16567,0,26,66,0,26,16593,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-10-14_SNV_P102L,P102L,A03,NTC,NTC,ntc,2021-10-14,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-10-14/SNV_P102L/PeakData/A03.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-10-14/SNV_P102L/PeakMetaData/A03.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,14134,14121,14121,0,0,0,13,0,0,0,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
